Date (month/day/year),Time,1,2,3,4,5,6,7,8,9,10,11
07/02/2012,14:30:00,2.976640933,2.709848045,2.441504484,0.358829847,1.663318463,2.341043259,0.304997542,0.012110727,0.019080443,1.18085907,0.705341435
07/02/2012,15:00:00,0.543560518,2.797262499,4.760165975,0.663350312,3.225469077,1.530242911,0.254370419,0.020918528,0.084801969,1.185639875,0.867488891
07/02/2012,15:30:00,0.742003247,11.18904999,4.376281622,0.73123704,1.666293988,1.621600697,0.319815236,0.041837056,0.019080443,1.137831816,0.8350594
07/02/2012,16:00:00,0.6557238,44.66878552,4.790876723,0.822399217,1.487762489,1.256169554,0.264248882,0.025322428,0.069961625,1.13305101,1.889017865
07/02/2012,16:30:00,0.603956131,39.99211228,6.909918351,0.353010985,6.95082635,1.884254331,0.325989275,0.030827304,0.033920788,1.166516652,0.818844654
07/02/2012,17:00:00,2.812709983,40.69142791,3.485669924,0.973689639,3.764039098,1.416045679,0.251900804,0.061654608,0.033920788,1.113927786,0.859381518
07/02/2012,17:30:00,0.586700242,40.99737849,3.623868291,2.280994056,5.54637856,3.734249492,0.369207551,0.051745832,1.424673087,1.099585368,1.013421602
07/02/2012,18:00:00,1.647937444,51.74935622,3.608512917,1.239417688,3.945546122,16.99254815,0.803859918,1.040421516,2.832385779,5.803898423,1.807944137
07/02/2012,18:30:00,4.072389914,45.49922283,3.654579039,1.221961101,2.764262705,12.91570696,1.036003796,1.421358918,2.876906813,2.992784524,1.159354312
07/02/2012,19:00:00,9.111109639,35.75251131,11.80828269,1.311183658,2.517294132,11.15706958,0.952036861,1.455489148,2.711542973,0.850983459,1.126924821
07/02/2012,19:30:00,6.005049534,32.91154158,39.06407174,0.874768979,3.609311799,10.0836156,0.924871088,1.149418056,2.410495981,0.521107848,0.940455246
07/02/2012,20:00:00,3.045664491,31.99368983,37.98919556,0.556671168,4.073493696,14.30891319,0.434652367,0.189367726,2.690342481,0.511546237,0.77830779
07/02/2012,20:30:00,4.003366356,36.32070525,36.08512917,0.719599315,3.094545978,9.843801413,0.343276586,0.834539163,2.098848744,1.539419516,0.826952027
07/02/2012,21:00:00,1.975799344,33.39232108,4.806232097,0.702142728,1.193185516,3.654311429,0.275362153,0.820226486,0.254405908,2.725059391,4.09422327
07/02/2012,21:30:00,6.997263179,34.26646561,1.412694418,0.632316379,1.43420304,4.25955676,0.338337354,0.056149733,0.237445514,2.26610202,0.697234062
07/02/2012,22:00:00,1.915403731,57.60612458,1.366628296,0.566369272,2.960647354,0.970676473,0.279066577,0.023120478,0.106002462,0.989626832,0.932347873
07/02/2012,22:30:00,2.640151088,36.40811971,1.289851426,0.515939132,3.279028527,1.233330107,0.707544905,0.014312677,0.091162117,0.999188443,0.551301351
07/02/2012,23:00:00,8.921294854,2.709848045,1.397339044,0.339433639,2.493489932,2.558018001,0.48527949,0.037433155,0.05512128,0.846202653,0.421583386
07/02/2012,23:30:00,1.173400484,2.27277578,1.38198367,0.242452599,0.967045618,9.51262944,0.366737935,0.012110727,0.05512128,0.788832982,0.478334996
07/03/2012,00:00:00,0.569444352,1.791996288,1.612314282,0.240512979,0.68734627,0.616665054,0.114837131,0.014312677,0.076321773,0.870106683,0.51887186
07/03/2012,00:30:00,0.793770915,1.835703515,1.335917548,0.217237529,1.038458218,0.924997581,0.258074843,0.039635105,0.048761132,0.798394594,0.46212025
07/03/2012,01:00:00,0.6557238,2.360190233,1.320562174,0.153230043,0.839098044,0.422529759,0.186455987,0.012110727,0.120842806,0.788832982,0.445905505
07/03/2012,01:30:00,2.743686425,2.316483007,2.380082988,0.215297908,0.791489644,1.461724572,0.255605227,0.013211702,0.036040837,0.8031754,0.535086606
07/03/2012,02:00:00,0.759259137,2.316483007,2.026909383,0.199780942,0.76470992,0.468208652,0.187690795,0.015413652,0.108122511,0.75536734,0.51887186
07/03/2012,02:30:00,0.526304629,3.27804199,1.689091152,0.182324355,0.461206372,0.833639795,0.254370419,0.037433155,0.036040837,0.774490564,0.389153895
07/03/2012,03:00:00,1.380471157,3.015798631,1.504826663,0.199780942,0.761734395,0.479628375,0.186455987,0.012110727,0.103882413,0.784052176,0.648589825
07/03/2012,03:30:00,8.196547497,3.671407029,1.520182037,0.207539425,0.455255322,0.913577857,0.249431188,0.013211702,0.036040837,0.784052176,0.535086606
07/03/2012,04:00:00,5.970537756,2.1416541,1.535537411,0.128014973,0.65759102,0.468208652,0.176577524,0.016514627,0.093282166,0.75536734,0.356724404
07/03/2012,04:30:00,0.388257513,1.529752929,1.335917548,0.205599804,0.550472121,0.799380625,0.246961572,0.03853413,0.048761132,0.865325877,0.526979233
07/03/2012,05:00:00,1.363215268,2.054239647,1.489471289,0.188143217,0.508814771,0.468208652,0.191395219,0.012110727,0.059361379,0.917914742,0.51887186
07/03/2012,05:30:00,5.48737285,2.097946874,1.504826663,0.176505492,0.70519942,1.438885125,0.243257149,0.013211702,0.089042068,0.941818772,0.389153895
07/03/2012,06:00:00,10.01704384,10.0526621,1.535537411,0.133833835,0.487986097,0.845059518,0.193864834,0.013211702,0.036040837,0.760148146,0.543193978
07/03/2012,06:30:00,4.029250191,37.63192205,1.289851426,0.213358288,0.592129471,1.256169554,0.23090907,0.042938031,0.099642314,0.788832982,0.535086606
07/03/2012,07:00:00,5.055975614,1.311216796,1.38198367,0.133833835,0.601056046,3.494435304,0.343276586,0.013211702,0.273486351,0.75536734,0.470227623
07/03/2012,07:30:00,0.793770915,2.360190233,1.428049793,0.186203596,0.589153946,2.055550179,0.898940123,0.012110727,0.180204185,0.874887489,0.413476013
07/03/2012,08:00:00,1.699705112,2.1416541,1.535537411,0.164867768,4.198465745,3.779928385,0.190160411,0.017615602,0.131443053,1.080462145,0.526979233
07/03/2012,08:30:00,3.485689672,1.048973437,1.3052068,0.525637236,2.86245503,1.233330107,0.12718521,0.271940862,0.099642314,0.946599578,0.526979233
07/03/2012,09:00:00,4.624578377,1.791996288,3.516380672,0.671108795,2.674996956,0.422529759,0.130889633,0.030827304,0.182324234,1.003969249,1.775514646
07/03/2012,09:30:00,0.940445976,2.185361327,1.673735778,0.550852306,3.160007527,0.936417304,0.511210455,0.027524379,0.260766056,1.219105517,0.940455246
07/03/2012,10:00:00,0.80239886,2.185361327,1.412694418,0.53533534,1.859703112,0.388270589,0.689022787,0.028625354,0.341327927,1.008750055,1.062065838
07/03/2012,10:30:00,3.08017627,1.748289062,1.673735778,0.399561884,2.674996956,1.153392045,0.666796245,0.07486631,0.078441822,1.692405306,0.875596264
07/03/2012,11:00:00,0.707491468,2.27277578,1.581603534,0.917440636,1.243769441,0.776541179,0.751997988,0.177256999,0.044521034,1.214324711,1.807944137
07/03/2012,11:30:00,1.941287565,3.015798631,1.581603534,0.785546422,2.457783632,0.856479241,0.586533734,0.157439446,0.069961625,1.204763099,0.851274145
07/03/2012,12:00:00,3.339014612,2.447604686,1.428049793,1.14631589,1.829947862,0.559566438,0.200038874,0.056149733,0.016960394,3.074058225,0.753985672
07/03/2012,12:30:00,2.131102349,1.748289062,1.504826663,0.960112294,1.264598116,0.787960902,0.138298481,0.045139981,0.072081674,2.103554618,0.689126689
07/03/2012,13:00:00,4.460647427,2.666140819,1.596958908,0.533395719,1.225916291,0.765121456,0.153116175,0.013211702,0.02756064,0.898791518,0.656697198
07/03/2012,13:30:00,1.018097479,2.709848045,13.80448133,0.490724061,0.696272845,0.719442563,0.12101117,0.014312677,0.019080443,0.95616119,0.762093044
07/03/2012,14:00:00,1.190656373,2.666140819,38.68018739,0.533395719,0.66354207,0.719442563,0.159290214,0.018716578,0.366768518,0.941818772,0.762093044
07/03/2012,14:30:00,1.406354992,1.923117968,37.83564182,0.378226055,0.773636494,1.050614536,0.108663092,0.039635105,0.260766056,0.798394594,1.848481001
07/03/2012,15:00:00,9.024830191,4.764087693,26.27304511,0.417018471,0.523692396,1.039194813,0.164229446,0.013211702,0.019080443,0.807956205,0.940455246
07/03/2012,15:30:00,14.95222822,4.458137107,3.055719449,0.327795914,3.213566977,0.548146714,0.098784629,0.014312677,0.072081674,0.764928952,0.818844654
07/03/2012,16:00:00,12.26893741,2.010532421,3.347471557,0.401501505,3.656920199,1.004935643,0.166699061,0.045139981,0.029680689,0.717120892,0.770200417
07/03/2012,16:30:00,11.73400484,3.321749217,4.683389105,0.31615819,3.46053555,0.445369205,0.088906166,0.013211702,2.41473608,0.769709758,1.799836764
07/03/2012,17:00:00,9.07659786,32.7804199,4.345570874,0.409259988,3.165958577,1.141972322,0.169168677,0.019817553,4.030213598,0.707559281,0.997206856
07/03/2012,17:30:00,5.038719724,42.78937478,4.284149378,0.162928147,5.977829682,0.456788929,0.17904714,0.045139981,3.595603504,0.688436057,1.272857532
07/03/2012,18:00:00,2.131102349,42.4834242,4.284149378,0.211418667,3.981252421,0.982096197,0.71618856,0.124410192,2.900227355,1.35774889,1.167461685
07/03/2012,18:30:00,7.143938239,43.57610486,4.238083255,0.444173162,3.154056477,4.076841188,0.645804512,0.943535703,2.853586272,0.927476354,1.013421602
07/03/2012,19:00:00,1.639309499,39.59874725,4.422347745,1.181229065,2.689874581,12.76725056,0.713718944,1.43677257,2.654301644,0.693216863,1.09449533
07/03/2012,19:30:00,2.312289189,40.73513514,4.437703119,1.134678165,1.559175089,11.38546405,0.644569704,1.037118591,2.654301644,0.726682504,0.916133128
07/03/2012,20:00:00,2.847221762,40.90996404,3.163207067,0.630376759,2.175108759,9.558308333,0.361798703,0.1816609,2.035247267,0.764928952,0.810737281
07/03/2012,20:30:00,5.642675856,40.47289178,1.612314282,0.578006997,2.996353654,9.033001065,1.194059202,0.633060711,0.150523496,0.645408803,0.802629908
07/03/2012,21:00:00,3.502945562,42.78937478,1.596958908,0.73123704,5.769542934,3.403077519,2.165852989,1.421358918,0.169603939,0.760148146,2.01873583
07/03/2012,21:30:00,1.216540207,43.09532537,1.581603534,0.768089835,2.648217231,1.187651215,0.569246424,1.426863794,0.122962856,0.750586534,1.256642786
07/03/2012,22:00:00,0.629839966,43.44498318,1.658380404,0.638135242,3.4307803,1.096293429,0.356859472,1.464296949,0.13992325,0.850983459,0.608052961
07/03/2012,22:30:00,1.639309499,35.44656072,1.673735778,1.433379768,2.788066905,1.301848447,0.122245978,0.033029254,0.025440591,0.874887489,0.526979233
07/03/2012,23:00:00,7.78240615,5.81306113,1.627669656,0.564429652,0.490961621,1.130552598,0.12101117,0.015413652,0.080561871,0.941818772,0.356724404
07/03/2012,23:30:00,0.845538584,2.360190233,1.719801901,0.302580844,0.577251846,1.164811768,0.137063673,0.040736081,0.019080443,0.850983459,0.502657114
07/04/2012,00:00:00,2.243265631,2.447604686,1.443405167,0.238573358,1.309230991,1.279009,0.166699061,0.040736081,0.108122511,1.611131605,0.332402285
07/04/2012,00:30:00,0.698863523,1.748289062,1.458760541,0.199780942,0.589153946,0.890738411,0.149411751,0.012110727,0.063601477,0.846202653,0.567516097
07/04/2012,01:00:00,0.707491468,2.229068554,1.474115915,0.519818373,0.493937146,0.536726991,0.100019437,0.013211702,0.044521034,0.884449101,0.364831777
07/04/2012,01:30:00,2.640151088,2.40389746,1.504826663,0.407320367,0.609982621,1.050614536,0.156820598,0.041837056,0.061481428,0.90835313,0.535086606
07/04/2012,02:00:00,0.845538584,4.021064842,1.612314282,0.246331841,0.627835771,0.502467822,0.098784629,0.013211702,0.036040837,0.774490564,0.51887186
07/04/2012,02:30:00,6.255259932,2.578726366,1.612314282,0.224996012,0.574276321,0.879318688,0.229674262,0.012110727,0.067841576,0.73146331,0.454012877
07/04/2012,03:00:00,9.024830191,3.758821482,1.520182037,0.143531939,0.523692396,0.730862286,0.177812332,0.013211702,0.021200492,0.654970415,0.429690759
07/04/2012,03:30:00,13.66666446,1.791996288,1.550892785,0.160988526,1.089042142,1.564502081,0.197569258,0.042938031,0.080561871,0.764928952,0.51887186
07/04/2012,04:00:00,15.61657997,1.573460155,1.658380404,0.114437627,0.791489644,0.479628375,0.111132708,0.013211702,0.019080443,0.77927137,0.526979233
07/04/2012,04:30:00,7.031774958,1.879410741,1.689091152,0.116377248,0.672468645,1.016355366,0.164229446,0.012110727,0.080561871,0.688436057,0.348617031
07/04/2012,05:00:00,1.29419171,2.491311913,1.689091152,0.217237529,0.63973787,0.525307268,0.090140974,0.013211702,0.016960394,0.745805728,0.559408724
07/04/2012,05:30:00,5.677187635,1.748289062,1.458760541,0.116377248,0.505839246,0.99351592,0.158055406,0.040736081,0.072081674,0.669312833,0.535086606
07/04/2012,06:00:00,0.621212021,1.13638789,1.735157275,0.184263976,0.574276321,3.197522501,0.090140974,0.016514627,0.025440591,0.769709758,0.470227623
07/04/2012,06:30:00,2.812709983,14.1611414,1.735157275,0.114437627,0.660566545,1.438885125,0.327224083,0.012110727,0.036040837,0.745805728,0.405368641
07/04/2012,07:00:00,0.707491468,21.37283378,1.627669656,0.155169664,0.598080521,0.845059518,0.175342716,0.013211702,0.063601477,0.889229907,0.567516097
07/04/2012,07:30:00,0.80239886,1.048973437,1.64302503,0.155169664,4.20144127,1.290428724,0.149411751,0.020918528,0.101762363,0.917914742,0.51887186
07/04/2012,08:00:00,1.423610881,1.748289062,1.719801901,0.168747009,3.835451698,4.430852608,0.091375782,0.03633218,0.477011078,0.850983459,0.356724404
07/04/2012,08:30:00,3.451177893,2.360190233,1.658380404,0.428656196,3.900913247,2.854930804,0.155585791,0.012110727,0.218365071,0.827079429,1.143139567
07/04/2012,09:00:00,3.252735165,1.398631249,1.428049793,0.279305395,3.186787252,1.849995161,0.10372386,0.024221453,0.241685613,0.793613788,1.224213295
07/04/2012,09:30:00,1.337331434,1.26750957,1.689091152,0.203660184,0.731979145,2.763573018,0.539611036,0.845548915,0.150523496,0.760148146,1.086387957
07/04/2012,10:00:00,0.517676684,2.709848045,1.781223397,0.184263976,0.868853294,1.747217652,0.656917782,0.235608682,0.067841576,0.960941996,1.767407273
07/04/2012,10:30:00,1.043981313,2.840969725,1.535537411,0.269607291,0.812318319,2.695054679,0.671735477,0.023120478,0.084801969,1.266913577,1.013421602
07/04/2012,11:00:00,7.394148637,2.010532421,4.115240262,0.834036942,0.785538594,1.621600697,0.665561437,0.039635105,0.063601477,1.056558115,1.151246939
07/04/2012,11:30:00,13.93413074,1.879410741,2.748611966,0.808821872,0.955143518,2.809251911,0.576655271,0.025322428,0.125082905,2.748963421,2.140346422
07/04/2012,12:00:00,15.10753123,2.928384178,2.932876456,0.971750019,3.171909627,1.31326817,0.133359249,0.03633218,0.040280935,0.865325877,0.867488891
07/04/2012,12:30:00,16.80723634,2.972091405,3.117140945,0.803003009,5.445210711,1.781476822,0.12101117,0.03413023,0.103882413,0.994407637,1.086387957
07/04/2012,13:00:00,5.99642159,1.879410741,3.270694686,1.140497028,3.799745398,0.867898964,0.145707328,0.040736081,0.324367533,0.77927137,0.997206856
07/04/2012,13:30:00,2.622895199,1.966825194,3.147851693,0.801063389,2.216766109,1.244749831,0.108663092,0.042938031,0.248045761,0.984846026,0.745878299
07/04/2012,14:00:00,0.897306252,2.535019139,2.978942578,0.793304905,2.951720779,0.696603116,0.149411751,0.019817553,0.767457823,0.975284414,2.399782352
07/04/2012,14:30:00,0.405513402,4.458137107,2.994297952,0.75645211,3.463511075,1.221910384,0.090140974,0.03853413,0.256525958,0.93225716,1.167461685
07/04/2012,15:00:00,0.888678308,4.239600974,3.408893053,0.810761493,1.761510787,0.833639795,0.158055406,0.796005033,0.265006155,0.970503608,0.843166772
07/04/2012,15:30:00,0.431397237,2.229068554,4.560546112,0.667229554,2.377444458,1.461724572,0.093845397,0.066058509,0.203524727,0.855764265,0.989099483
07/04/2012,16:00:00,11.26809582,3.321749217,4.468413867,0.671108795,1.330059665,0.95925675,0.164229446,0.042938031,0.411289552,1.544200322,1.734977782
07/04/2012,16:30:00,15.13341506,3.365456444,6.449257128,0.506241028,9.10808196,1.199070938,0.093845397,0.024221453,0.281966548,0.946599578,0.843166772
07/04/2012,17:00:00,13.8478513,3.321749217,4.913719716,0.568308893,5.733836634,1.039194813,0.162994638,0.030827304,0.532132358,0.827079429,0.989099483
07/04/2012,17:30:00,11.67360922,3.015798631,5.835042163,0.539214581,6.935948725,5.561405207,0.149411751,0.07706826,0.25016581,0.937037966,0.98099211
07/04/2012,18:00:00,3.166455717,2.753555272,6.080728149,0.735116282,3.639067049,14.1147779,0.708779713,2.292230261,1.736320324,0.965722802,0.908025755
07/04/2012,18:30:00,2.346800968,3.27804199,3.746711284,2.12194515,3.969350322,14.08051873,0.661857014,1.552374961,3.150393165,0.98006522,0.72155618
07/04/2012,19:00:00,9.525250986,3.321749217,2.241884621,1.408164698,2.82079768,14.7086035,0.687787979,1.54797106,2.881146912,0.784052176,0.859381518
07/04/2012,19:30:00,5.478744906,3.103213084,2.241884621,1.150195132,1.889458361,15.66786025,0.705075289,1.485215477,2.995629571,0.702778475,0.956669992
07/04/2012,20:00:00,3.477061728,38.76830994,2.149752376,0.874768979,1.901360461,14.40027098,0.370442358,1.437873545,2.773024401,0.760148146,0.851274145
07/04/2012,20:30:00,1.760100726,48.12165642,2.119041628,0.680806899,2.175108759,14.069099,0.211152144,1.472003775,2.696702628,0.659751221,1.824158883
07/04/2012,21:00:00,2.467592194,44.66878552,2.134397002,0.610980551,4.844154665,15.33668828,0.16175983,1.43677257,2.259972486,0.77927137,0.875596264
07/04/2012,21:30:00,1.751472781,41.52186521,2.072975505,0.360769468,3.264150902,3.437336688,0.128420018,0.640767537,1.352591413,2.624662466,0.883703637
07/04/2012,22:00:00,4.495159206,41.78410857,2.072975505,0.36658833,2.972549454,1.324687893,0.148176943,0.019817553,1.956805445,2.69159375,2.229527523
07/04/2012,22:30:00,2.234637686,42.61454588,1.535537411,0.384044918,1.978724111,0.890738411,0.128420018,0.03633218,1.142706538,1.639816441,0.8350594
07/04/2012,23:00:00,11.26809582,68.97000348,1.504826663,0.77972756,2.558951482,1.507403465,0.133359249,0.016514627,0.101762363,1.491611456,0.632375079
07/04/2012,23:30:00,2.234637686,2.578726366,1.612314282,0.436414679,2.999329179,0.879318688,0.222265415,0.014312677,0.127202954,1.529857904,0.510764487
07/05/2012,00:00:00,0.811026805,2.797262499,1.38198367,0.448052404,1.978724111,0.776541179,0.097549821,0.013211702,0.614814278,0.60238155,0.429690759
07/05/2012,00:30:00,3.839435406,2.316483007,1.412694418,0.186203596,1.008702968,0.685183393,0.145707328,0.015413652,0.11024256,1.467707426,0.526979233
07/05/2012,01:00:00,2.200125907,2.054239647,1.520182037,0.17068663,1.127723967,1.096293429,0.104958668,0.037433155,0.150523496,1.630254829,0.526979233
07/05/2012,01:30:00,1.190656373,1.704581835,1.489471289,0.137713076,0.65163997,0.765121456,0.156820598,0.014312677,0.057241329,1.572885157,0.494549742
07/05/2012,02:00:00,0.992213644,4.327015427,1.474115915,0.199780942,0.470132947,1.290428724,0.091375782,0.012110727,0.16536384,1.568104351,0.381046522
07/05/2012,02:30:00,0.612584076,3.889943162,1.489471289,0.230814875,0.749832295,0.799380625,0.156820598,0.039635105,0.091162117,1.195201487,0.526979233
07/05/2012,03:00:00,3.502945562,1.529752929,1.520182037,0.310339327,0.553447646,1.176231491,0.085201742,0.012110727,0.106002462,0.846202653,0.526979233
07/05/2012,03:30:00,6.350167324,2.709848045,1.412694418,0.230814875,0.517741346,0.582405884,0.146942136,0.012110727,0.097522265,0.951380384,0.397261268
07/05/2012,04:00:00,5.789350916,2.360190233,1.535537411,0.14741118,0.63973787,1.393206232,0.08643655,0.039635105,0.131443053,0.865325877,0.494549742
07/05/2012,04:30:00,0.733375302,1.398631249,1.64302503,0.168747009,0.63378682,0.616665054,0.155585791,0.012110727,0.076321773,0.93225716,0.51887186
07/05/2012,05:00:00,1.052609257,1.660874609,1.56624816,0.314218569,0.553447646,1.267589277,0.09261059,0.013211702,0.103882413,0.822298623,0.567516097
07/05/2012,05:30:00,8.041244492,2.316483007,1.627669656,0.269607291,1.041433743,0.548146714,0.151881367,0.040736081,0.163243791,0.894010713,0.405368641
07/05/2012,06:00:00,0.414141347,2.097946874,1.397339044,0.190082838,0.773636494,1.587341527,0.10372386,0.012110727,0.084801969,0.894010713,0.526979233
07/05/2012,06:30:00,0.862794473,20.06161698,1.550892785,0.166807388,0.71710152,2.695054679,0.139533288,0.012110727,0.144163348,0.865325877,0.526979233
07/05/2012,07:00:00,7.730638481,10.79568496,1.458760541,0.135773456,0.571300796,1.290428724,0.113602323,0.031928279,0.394329158,0.879668295,0.454012877
07/05/2012,07:30:00,5.435605182,2.054239647,1.581603534,0.197841321,0.493937146,0.708022839,0.432182752,0.020918528,0.252285859,0.822298623,0.421583386
07/05/2012,08:00:00,5.737583248,2.360190233,1.596958908,0.114437627,0.660566545,1.393206232,0.286475424,0.012110727,0.396449207,1.152174234,0.510764487
07/05/2012,08:30:00,5.19402273,1.092680664,1.320562174,0.114437627,0.972996668,3.779928385,0.117306747,0.033029254,0.33284773,1.085242951,1.856588374
07/05/2012,09:00:00,0.6557238,1.529752929,1.581603534,0.157109284,1.074164517,2.386722152,0.129654825,0.022019503,0.303167041,0.865325877,0.689126689
07/05/2012,09:30:00,1.207912263,2.316483007,1.719801901,0.347192122,1.118797392,1.164811768,0.491453529,1.184649261,0.135683151,1.003969249,0.543193978
07/05/2012,10:00:00,0.6557238,2.185361327,1.64302503,0.259909187,4.457336418,1.815735991,0.6754399,0.375432526,0.097522265,2.949757271,0.826952027
07/05/2012,10:30:00,5.314813956,1.791996288,2.794678089,0.314218569,3.302832726,1.233330107,0.635926049,0.012110727,0.099642314,3.064496614,0.616160334
07/05/2012,11:00:00,6.678029224,2.578726366,2.840744211,0.403441125,2.984451554,1.804316268,0.682848747,0.747562126,0.095402216,1.759336589,1.475541852
07/05/2012,11:30:00,12.70896259,2.840969725,2.610413599,0.444173162,3.377220851,1.176231491,0.477870642,0.308273042,0.091162117,1.003969249,1.580937698
07/05/2012,12:00:00,14.62436632,2.40389746,2.518281355,0.180384734,2.683923531,6.132391367,0.21362176,0.165146272,0.146283397,0.975284414,0.543193978
07/05/2012,12:30:00,14.84006494,1.791996288,2.625768973,0.240512979,2.457783632,4.396593439,0.186455987,0.044039006,0.05512128,0.874887489,0.535086606
07/05/2012,13:00:00,16.77272456,2.535019139,2.380082988,0.581886239,3.43673135,6.966031162,0.201273681,0.091380937,0.131443053,0.922695548,0.437798132
07/05/2012,13:30:00,11.12142076,2.666140819,2.472215232,0.201720563,3.5021929,2.066969902,0.139533288,0.112299465,0.108122511,2.452553452,0.46212025
07/05/2012,14:00:00,5.383837514,5.113745505,2.733256592,0.228875254,2.72558088,2.66079551,0.140768096,0.044039006,0.057241329,0.726682504,0.689126689
07/05/2012,14:30:00,0.940445976,2.666140819,2.856099585,1.008602814,3.621213899,0.856479241,0.122245978,0.014312677,0.159003693,0.616723967,0.656697198
07/05/2012,15:00:00,12.32070508,4.021064842,5.19011645,0.240512979,3.55575235,1.621600697,0.148176943,0.019817553,0.366768518,0.616723967,0.381046522
07/05/2012,15:30:00,16.21190815,2.316483007,4.376281622,0.203660184,0.806367269,1.290428724,0.100019437,0.157439446,0.298926942,0.53066946,0.51887186
07/05/2012,16:00:00,11.45791061,2.535019139,4.099884888,0.203660184,0.70519942,2.078389625,0.148176943,0.524064171,0.120842806,0.650189609,0.535086606
07/05/2012,16:30:00,14.66750605,3.234334764,4.529835363,0.162928147,0.464181897,1.895674054,0.093845397,0.03413023,0.148403447,0.640627997,0.535086606
07/05/2012,17:00:00,10.54334846,1.573460155,6.541389372,0.207539425,1.484786964,1.244749831,0.166699061,0.031928279,0.072081674,0.549792684,0.364831777
07/05/2012,17:30:00,2.139730294,3.059505858,5.082628831,0.473267474,1.014654018,2.889189974,0.176577524,0.07046241,0.788658316,0.674093639,1.645796681
07/05/2012,18:00:00,4.115529638,2.622433592,4.176661759,0.581886239,2.707727731,9.466950547,0.707544905,2.209657125,2.175170516,0.640627997,0.672911943
07/05/2012,18:30:00,1.535774163,1.573460155,3.685289787,1.452775976,2.234619259,13.80644537,0.635926049,1.474205725,1.808401998,0.535450266,0.664804571
07/05/2012,19:00:00,2.044822902,2.753555272,3.762066658,0.791365285,5.320238662,10.89441595,0.69890125,1.446681346,1.475554268,0.631066385,0.77830779
07/05/2012,19:30:00,1.794612505,19.7556664,3.623868291,0.643954104,6.611616503,11.33978515,1.010072831,1.50943693,1.151186735,0.635847191,1.35393126
07/05/2012,20:00:00,2.070706736,44.6250783,3.792777406,0.810761493,5.445210711,9.912319752,2.343665321,1.489619377,0.044521034,0.559354296,0.916133128
07/05/2012,20:30:00,4.365740035,39.94840506,3.961686521,0.754512489,6.912144526,9.592567502,1.932474303,1.521547657,0.669935559,0.635847191,0.802629908
07/05/2012,21:00:00,2.044822902,41.08479295,2.211173872,0.676927658,4.094322371,9.284234975,1.755896779,1.530355458,3.216114691,1.104366174,2.140346422
07/05/2012,21:30:00,2.217381796,41.39074353,1.581603534,0.696323866,7.974406943,3.140423885,1.21258132,1.086662472,1.780841358,3.040592584,0.8350594
07/05/2012,22:00:00,3.986110467,40.12323396,1.627669656,0.500422165,6.442011579,1.770057099,2.162148566,0.07266436,1.399232496,2.103554618,0.891811009
07/05/2012,22:30:00,3.57196912,59.66036423,1.489471289,0.442233541,3.942570597,1.279009,2.001623544,0.033029254,1.450113678,1.204763099,0.381046522
07/05/2012,23:00:00,8.041244492,56.51344392,1.56624816,0.48684482,3.264150902,0.890738411,0.973028595,0.016514627,1.742680472,2.505142318,0.551301351
07/05/2012,23:30:00,0.603956131,3.933650389,1.550892785,0.430595817,1.517517739,1.084873706,0.192630026,0.042938031,1.452233727,0.846202653,0.526979233
07/06/2012,00:00:00,1.613425665,2.40389746,1.520182037,0.735116282,1.871605212,1.039194813,0.095080205,0.03853413,0.169603939,2.476457482,0.454012877
07/06/2012,00:30:00,0.483164905,3.452870897,1.397339044,0.422837333,1.466933814,1.199070938,0.159290214,0.023120478,0.114482659,0.669312833,0.445905505
07/06/2012,01:00:00,0.905934197,2.884676952,1.38198367,0.490724061,2.023356986,0.822220072,0.096315013,0.029726329,0.16536384,0.712340086,0.535086606
07/06/2012,01:30:00,2.493476028,3.846235936,1.289851426,0.434475058,1.264598116,0.787960902,0.156820598,0.030827304,0.146283397,0.626285579,0.535086606
07/06/2012,02:00:00,0.888678308,3.146920311,1.504826663,0.246331841,2.228668209,0.765121456,0.091375782,0.014312677,0.188684382,0.741024922,0.356724404
07/06/2012,02:30:00,0.371001624,3.583992576,1.504826663,0.269607291,1.273524691,0.947837027,0.159290214,0.012110727,0.095402216,0.693216863,0.583730842
07/06/2012,03:00:00,1.371843213,1.923117968,1.658380404,0.160988526,2.06798986,0.833639795,0.090140974,0.040736081,0.362528419,0.621504773,0.535086606
07/06/2012,03:30:00,6.039561313,1.486045702,1.612314282,0.356890226,1.523468789,1.039194813,0.156820598,0.012110727,0.345568025,0.697997669,0.478334996
07/06/2012,04:00:00,8.101640105,2.666140819,1.550892785,0.310339327,2.053112235,0.99351592,0.10372386,0.012110727,0.419769749,0.592819938,0.494549742
07/06/2012,04:30:00,0.517676684,2.010532421,1.443405167,0.279305395,1.258647066,1.004935643,0.238317917,0.017615602,0.371008616,0.736244116,0.535086606
07/06/2012,05:00:00,1.216540207,1.311216796,1.489471289,0.411199609,2.136426935,1.096293429,0.197569258,0.035231205,0.513051915,0.678874445,0.51887186
07/06/2012,05:30:00,5.772095027,2.010532421,1.56624816,0.184263976,1.38659464,0.525307268,0.16175983,0.012110727,0.330727681,0.654970415,0.364831777
07/06/2012,06:00:00,1.285563765,2.316483007,2.856099585,0.197841321,1.880531787,3.562953644,0.112367515,0.012110727,0.385848961,0.750586534,0.526979233
